EmployeeID,Name,Gender,Citizenship,Languages,Department,Salary,SSN,Age,Years of Experience
6041,Amy Donaldson,Male,China,"Arabic, Spanish",Marketing,125864,526-19-5400,29,8
6042,Andrea Martinez,Male,USA,"French, Spanish",Operations,77827,447-61-7267,45,24
6043,Carlos Jones,Female,China,None,Legal,149299,512-36-0506,54,33
6044,Andre Alexander,Male,USA,"French, Hindi",Human Resource,96035,813-73-1114,32,11
6045,Laura Hobbs,Female,USA,None,I/T,78506,849-15-9755,37,16
6046,Mary Horn,Male,USA,Mandarin,Sales,79697,399-32-7307,24,3
6047,Angelica Scott,Female,South Korea,French,Product,73010,399-90-3627,25,4
6048,Rachel Gray,Female,USA,"French, Hindi",Finance,131642,897-64-3942,53,32
6049,Mary Jensen,Male,USA,None,Operations,112508,222-90-7944,59,38
6050,Karen Smith,Female,USA,None,Operations,131371,317-76-2935,44,23
6051,Jordan Howell,Female,South Korea,"Arabic, Spanish",Administrative,87940,137-64-0702,34,13
6052,Michael Mitchell,Male,USA,"Spanish, Hindi",Product,123533,470-22-1936,58,37
6053,Larry Garrett,Female,USA,None,Marketing,74300,662-25-9111,63,42
6054,Peter Kennedy,Female,China,Spanish,I/T,131793,046-06-3091,23,2
6055,Dawn Merritt,Female,India,Hindi,Marketing,111049,390-88-5046,41,20
6056,Eugene Green,Female,India,Mandarin,Marketing,104987,184-11-7475,52,31
6057,Miss Kristina Leon DDS,Male,USA,Hindi,Operations,58716,038-70-9845,57,36
6058,Jeremy Wilson,Male,Philippines,None,Legal,113164,641-82-7679,41,20
6059,Renee Sherman,Female,USA,None,Administrative,76074,596-17-6494,57,36
6060,Robert Scott,Male,USA,Hindi,Marketing,62135,386-89-1464,32,11
6061,Stephanie Davis,Male,India,"Spanish, Mandarin",Product,103796,479-32-5798,55,34
6062,Eric Collins PhD,Female,USA,Spanish,Administrative,71487,583-63-1821,47,26
6063,Patricia Crawford,Male,USA,Mandarin,Product,114025,076-48-8929,23,2
6064,Patrick Buckley,Female,USA,None,Operations,78249,054-79-3987,56,35
6065,Lynn Anderson,Female,India,None,Human Resource,63618,351-33-1038,28,7
6066,Heather Morgan,Male,USA,None,Operations,65834,420-22-8818,29,8
6067,Scott Cabrera,Female,USA,"Mandarin, Hindi",Operations,126602,270-84-7724,53,32
6068,Timothy Hill,Female,USA,None,Administrative,147954,630-59-0459,50,29
6069,Jacob Chapman,Female,India,Hindi,I/T,140373,604-81-0975,50,29
6070,Barbara Allen,Female,USA,"Arabic, French",Marketing,142216,517-83-9827,42,21
6071,Brittany Austin,Male,USA,"Mandarin, Spanish",Marketing,101124,565-21-7054,54,33
6072,Justin Morrow,Male,USA,Arabic,Finance,88013,217-80-3788,64,43
6073,Brian Gonzalez,Male,India,None,Operations,113761,267-17-4493,35,14
6074,Donna Obrien,Female,USA,French,Operations,122821,384-50-0895,23,2
6075,Eric Hernandez,Male,USA,None,Operations,142989,004-24-4953,43,22
6076,Ronald Jackson,Male,India,None,Operations,128869,598-60-4598,26,5
6077,Patrick Acosta,Male,USA,Hindi,Finance,65519,232-14-5226,33,12
6078,Douglas Brewer,Male,USA,None,Marketing,66322,542-58-2932,40,19
6079,Megan Odom,Female,South Korea,Hindi,Sales,149578,513-24-1931,49,28
6080,Kristopher Ellis,Female,South Korea,Arabic,Legal,73455,647-81-8731,36,15
6081,Michael Williams,Female,Canada,None,Administrative,52600,592-05-6477,50,29
6082,Jeffery Wise,Male,USA,Arabic,Sales,128129,382-21-4101,52,31
6083,Randy Todd,Female,USA,"Arabic, Spanish",Human Resource,106267,835-58-7540,62,41
6084,Gabriel Delgado,Male,India,"Arabic, Hindi",Sales,138359,191-27-0211,59,38
6085,Jamie Collins,Female,China,"French, Arabic",Marketing,100783,143-74-8409,44,23
6086,Michael Santana,Female,India,Spanish,Operations,73670,331-12-7796,57,36
6087,Nicole Allen,Male,USA,None,Product,97419,442-86-3577,49,28
6088,Joseph Wallace,Female,USA,"Arabic, Hindi",Product,117260,613-69-5170,24,3
6089,Ashley Washington,Male,USA,None,Product,53219,280-76-9937,50,29
6090,Andrew Riley,Male,USA,Spanish,Administrative,92257,713-89-1242,48,27
6091,Nicole Johnson,Female,China,Hindi,Administrative,54207,073-72-0427,26,5
6092,Patrick Golden,Female,USA,None,Administrative,75081,230-36-5487,45,24
6093,William Smith,Female,South Korea,Arabic,Finance,59177,116-47-7017,52,31
6094,Jennifer Berg,Female,USA,Mandarin,Product,128016,065-61-9113,29,8
6095,Carla Frazier,Female,India,Spanish,Operations,65512,443-49-3954,31,10
6096,Taylor Sims,Female,USA,"Arabic, Spanish",Human Resource,110606,160-08-5329,57,36
6097,Ray Collins,Male,Taiwan,Arabic,Finance,96596,228-60-2286,48,27
6098,Kevin Johnson,Male,Philippines,French,Human Resource,87379,450-96-9919,28,7
6099,Janice Pena,Male,USA,None,I/T,140685,644-86-6882,26,5
6100,Edward Gallegos,Female,USA,None,Administrative,138596,701-19-4978,56,35
6101,Kimberly Moran,Male,China,None,Sales,54679,841-11-9811,38,17
6102,John Donovan,Female,USA,Arabic,Finance,79420,545-85-5906,35,14
6103,Emily Anderson,Female,USA,None,Operations,109794,471-57-2117,49,28
6104,Debbie Wilcox,Male,USA,None,Sales,117024,303-85-0466,57,36
6105,Jennifer Meyer,Male,South Korea,Arabic,Product,115572,034-34-3794,26,5
6106,Todd Harding,Female,USA,"Mandarin, Spanish",Sales,86567,353-37-2867,55,34
6107,Matthew Davis,Female,USA,Spanish,Finance,56506,863-31-8497,27,6
6108,Vincent Reid,Female,India,"French, Spanish",Legal,51640,223-09-1809,35,14
6109,Christopher Gonzales,Male,USA,None,Product,131752,469-42-5985,55,34
6110,Danielle Todd,Male,USA,"Arabic, Hindi",Operations,110842,809-73-2633,52,31
6111,Stacey Olson,Male,India,None,Finance,80320,020-21-0732,60,39
6112,Nicole Stanton,Female,India,None,Marketing,55031,546-39-8031,43,22
6113,Suzanne Krause,Female,China,Hindi,Sales,69519,256-65-4621,49,28
6114,Erin Hobbs,Female,USA,"Spanish, Mandarin",I/T,111324,043-18-7757,36,15
6115,Anthony Roach,Female,USA,"Mandarin, Hindi",Marketing,103500,120-03-9056,50,29
6116,Tanner Greer,Female,USA,Mandarin,Product,92652,040-03-1088,33,12
6117,Terry Mendez,Male,USA,"Spanish, Mandarin",Product,70180,119-20-8596,42,21
6118,Gregory Vang,Male,USA,"Arabic, Mandarin",I/T,93900,212-33-4647,23,2
6119,Jeffrey Watts,Male,USA,Arabic,Product,132776,707-59-5977,38,17
6120,Joseph Brown,Male,China,"Hindi, Mandarin",Product,104887,500-04-6311,51,30
6121,Mr. Jason Hendrix,Male,USA,Hindi,Administrative,96996,156-96-3068,51,30
6122,Samuel Esparza,Female,USA,None,Sales,55093,070-91-2756,61,40
6123,Melanie Mills MD,Male,South Korea,"Mandarin, Hindi",Sales,100575,219-44-2959,61,40
6124,Samuel Murphy,Male,USA,French,Administrative,71029,882-22-2625,63,42
6125,Gabriel Armstrong,Female,USA,"French, Mandarin",Operations,111674,259-72-2891,62,41
6126,Beth Williams,Female,USA,Mandarin,Human Resource,70223,750-77-5903,28,7
6127,Jamie Hamilton,Female,USA,None,Finance,138920,581-69-3579,53,32
6128,Brenda Stone,Female,India,None,Human Resource,119649,088-43-7942,58,37
6129,Lance Smith,Male,China,None,I/T,128158,506-97-9282,44,23
6130,Aaron Nelson,Female,India,Hindi,Product,65243,794-22-9062,52,31
6131,David Ford,Female,India,"Arabic, Spanish",Human Resource,110908,468-64-8006,41,20
6132,Madeline Taylor,Male,USA,None,Sales,145815,121-36-0065,43,22
6133,Melissa Alexander MD,Female,India,None,Operations,139368,708-47-7958,23,2
6134,Bradley Leon,Female,Canada,"Spanish, French",Human Resource,92246,336-30-5601,40,19
6135,Margaret Kerr,Male,India,"Hindi, Mandarin",Human Resource,145113,301-73-3826,59,38
6136,Jordan Ross,Male,USA,Mandarin,Human Resource,76798,182-92-4419,58,37
6137,Joseph Ferguson,Female,China,"Spanish, French",Product,118060,408-02-1056,61,40
6138,Mrs. Mary Gutierrez,Female,USA,"Mandarin, Spanish",Marketing,135765,209-12-2281,59,38
6139,Sarah Aguilar,Female,USA,None,Operations,139692,408-79-6430,37,16
6140,Katie Leon,Female,Philippines,Mandarin,I/T,121469,401-90-9757,25,4
6141,Amy Miles,Male,Mexico,None,Product,109061,431-38-8564,40,19
6142,Frank Lee,Female,USA,French,Finance,139004,313-29-7054,31,10
6143,Karen Becker,Male,USA,Mandarin,Product,109240,672-96-4154,46,25
6144,Christina Reeves,Male,Philippines,None,Product,126920,199-51-2053,58,37
6145,Nicholas Patel,Female,USA,"Hindi, French",Operations,66244,327-66-5145,57,36
6146,John Barnett,Male,India,"Spanish, Mandarin",Operations,88624,523-80-9962,50,29
6147,Sandra Glover,Female,USA,None,Sales,89257,099-29-7534,35,14
6148,Maria Russell,Male,USA,Hindi,Legal,144489,393-30-5209,40,19
6149,Whitney Turner,Male,USA,"French, Spanish",Product,149552,562-91-3995,22,1
6150,Brandon Morris,Male,USA,"French, Spanish",Human Resource,130656,014-24-7349,29,8
6151,Terry Hart,Female,USA,None,Finance,114736,811-15-6259,58,37
6152,Jordan Peterson,Female,USA,"Arabic, Hindi",Operations,77025,356-11-5671,54,33
6153,Shawn Olson,Female,India,"Mandarin, Hindi",Sales,141327,106-16-2485,50,29
6154,Jessica Donaldson,Male,Philippines,Hindi,Human Resource,58036,203-82-2407,47,26
6155,Alice Moreno,Male,Philippines,"Mandarin, French",Finance,109052,615-37-4019,36,15
6156,Alyssa Richards,Female,India,"French, Mandarin",I/T,137118,658-65-5101,41,20
6157,Brandon Garcia,Male,USA,None,Administrative,52413,524-04-4558,64,43
6158,Jessica Gutierrez,Male,USA,None,Marketing,141429,432-31-6754,46,25
6159,Michael Phelps,Female,USA,"Mandarin, Hindi",Sales,132241,209-05-9224,48,27
6160,Ms. Peggy Lee,Female,China,"French, Hindi",Operations,128886,023-07-4179,26,5
6161,Tanner Pugh,Male,USA,"Mandarin, Hindi",Marketing,116298,470-45-6250,23,2
6162,Anthony Hensley,Female,China,"Mandarin, Hindi",Administrative,147801,350-16-1699,33,12
6163,Troy Pace,Female,India,"Arabic, French",Marketing,101953,662-82-4165,46,25
6164,Eric Bradley,Male,USA,"Spanish, Hindi",Product,90171,888-65-6779,43,22
6165,Raymond Webb,Female,Canada,Arabic,I/T,90677,078-21-0986,35,14
6166,Lonnie Whitaker,Female,Taiwan,None,Operations,125239,349-06-9868,40,19
6167,Ian Jones,Female,USA,Hindi,Product,67631,538-65-8693,47,26
6168,Jessica Douglas,Female,USA,"Mandarin, Spanish",Operations,69160,844-07-7212,27,6
6169,Nathan Olsen,Male,USA,"Mandarin, Arabic",Operations,59790,596-17-3928,65,44
6170,Eric Torres,Female,India,"Mandarin, Arabic",Product,90357,633-14-0341,34,13
6171,Thomas Williams,Male,Canada,"Arabic, Hindi",Finance,80963,065-48-4117,24,3
6172,Wendy Clayton,Female,USA,Arabic,Product,67484,271-29-0956,35,14
6173,Daniel Bowman,Female,USA,"Mandarin, Hindi",Product,148757,443-67-6248,63,42
6174,Jessica Brown,Female,USA,Spanish,Product,106049,533-63-0185,64,43
6175,Kayla Davis,Female,USA,None,Human Resource,131629,378-15-3355,46,25
6176,Amber Buchanan,Male,USA,Hindi,Product,53313,230-47-6270,32,11
6177,Katie Nelson,Male,USA,"Mandarin, Arabic",Legal,135111,070-24-1894,34,13
6178,Joseph Black PhD,Female,USA,None,Human Resource,59831,736-89-1965,25,4
6179,Antonio Ryan,Male,India,None,Sales,80471,326-87-0023,61,40
6180,Marvin Martin,Male,Philippines,None,Administrative,119536,883-76-3804,60,39
6181,David Bishop,Female,USA,None,Operations,53824,449-95-4441,44,23
6182,Christine Grant,Female,USA,"French, Arabic",Sales,117331,306-38-1669,24,3
6183,Lucas Vasquez,Female,Taiwan,None,Sales,87045,649-93-3281,34,13
6184,Sean Craig,Female,India,"Mandarin, French",Operations,108028,456-20-0972,43,22
6185,Christina Jefferson,Female,USA,None,Human Resource,128269,375-55-9114,33,12
6186,Shawn Martinez,Male,USA,Arabic,Sales,56060,161-63-7244,59,38
6187,Dr. Valerie Jones MD,Male,India,"Hindi, Spanish",Human Resource,88466,788-63-3047,34,13
6188,Douglas Carr,Female,India,None,Product,128112,407-87-0816,63,42
6189,Christine Powell,Male,China,Arabic,Operations,93766,709-13-8591,47,26
6190,Jeffrey Taylor,Male,USA,None,Product,94139,677-34-3174,42,21
6191,John Hernandez,Male,USA,"Arabic, Spanish",Administrative,75491,778-27-1479,26,5
6192,Lisa Hernandez,Male,USA,Mandarin,Administrative,126164,242-95-4009,30,9
6193,Stacy Hernandez,Female,USA,"Spanish, Hindi",Marketing,60467,346-65-0712,25,4
6194,Jorge Huang,Female,USA,Arabic,Finance,144563,606-33-0113,63,42
6195,Jordan Stein,Male,USA,"French, Spanish",Human Resource,91862,753-61-1226,63,42
6196,Melissa Johnston,Male,USA,None,I/T,148787,559-48-6298,49,28
6197,Adam Phillips,Female,USA,None,Product,133223,695-39-9375,54,33
6198,Bruce Edwards,Female,China,"French, Mandarin",Operations,82218,411-28-0047,30,9
6199,David Simon,Female,USA,"Spanish, French",Administrative,107047,223-82-0079,57,36
6200,Tabitha Jones,Female,India,Arabic,Administrative,106252,476-07-1292,34,13
6201,Linda Campbell,Male,USA,Spanish,Legal,123519,140-60-3159,29,8
6202,Dawn Sims,Male,USA,"Arabic, Spanish",Administrative,108726,468-47-5291,52,31
6203,Robert Reed,Female,USA,Spanish,Product,76254,671-17-9748,27,6
6204,Thomas Davis,Male,USA,"French, Mandarin",Product,51118,107-40-0666,59,38
6205,Jennifer Cabrera,Female,USA,None,Sales,141481,014-60-7034,65,44
6206,Kyle Maxwell,Female,India,"French, Hindi",Operations,111000,880-24-7338,65,44
6207,James Baldwin,Male,USA,"Hindi, Arabic",Operations,93577,639-62-6550,65,44
6208,Charles Cooper,Female,USA,Spanish,Human Resource,65914,395-18-3445,57,36
6209,Jamie Harris,Female,USA,Hindi,Operations,112514,695-89-4756,23,2
6210,Robert Hall,Male,USA,"Arabic, Hindi",Product,100842,597-63-1326,49,28
6211,Elizabeth Stevens,Female,USA,None,Administrative,149100,744-23-4125,55,34
6212,Natalie Tucker,Male,USA,Arabic,Sales,126049,413-78-9687,49,28
6213,Keith Dean,Female,Taiwan,"French, Arabic",Operations,69108,417-81-1306,60,39
6214,Eric Velez,Male,USA,"Arabic, Mandarin",Marketing,91017,589-59-6868,43,22
6215,David Best,Male,Taiwan,Mandarin,Administrative,68303,183-20-3918,46,25
6216,Nicole Cooke,Male,China,"Hindi, Spanish",Product,113855,033-23-3895,40,19
6217,Ariel Gordon,Male,USA,None,Legal,131571,612-50-6261,50,29
6218,Krista David,Male,USA,"French, Mandarin",Sales,81709,314-07-7754,52,31
6219,Alyssa Nelson,Male,Philippines,"Spanish, Hindi",Administrative,87065,448-19-1620,60,39
6220,Richard Davis,Female,USA,"Mandarin, Arabic",I/T,79268,785-46-0185,59,38
6221,Susan Zhang,Male,USA,None,Product,83803,622-88-6592,61,40
6222,Kelly Kelly,Female,USA,Mandarin,Administrative,111424,016-48-3851,60,39
6223,Isaiah Joseph,Male,USA,Spanish,Product,62213,021-61-1222,42,21
6224,Tyler Martinez,Male,USA,"French, Mandarin",Product,105202,212-19-0907,22,1
6225,David Roberts,Male,India,"Arabic, Mandarin",Product,85163,211-40-0764,22,1
6226,Alison Morgan,Male,China,None,Administrative,61082,617-15-1844,33,12
6227,Heidi Williamson DDS,Female,USA,None,Sales,85903,544-80-3816,46,25
6228,Elizabeth Hernandez,Male,China,Hindi,Legal,117517,309-82-0396,43,22
6229,Steven Payne,Male,USA,None,Operations,123234,002-89-7183,38,17
6230,James Davis,Male,India,None,Operations,64980,387-85-6272,44,23
6231,Alexis Lucas,Female,USA,None,I/T,131086,720-19-9595,48,27
6232,David Prince,Female,South Korea,None,Marketing,67694,803-24-0110,41,20
6233,Lauren Hall,Male,USA,None,Administrative,66074,089-35-4079,64,43
6234,Michael Page,Female,USA,Hindi,Product,94878,867-65-0342,23,2
6235,William Norton,Female,USA,None,Operations,71369,605-19-2654,34,13
6236,Bill Lopez,Male,USA,"Mandarin, Hindi",I/T,129979,872-89-9491,55,34
6237,Ann Jensen,Female,USA,"Mandarin, Spanish",I/T,131923,314-52-5458,63,42
6238,Chris Anderson,Female,USA,"French, Hindi",I/T,138940,054-52-3214,45,24
6239,Laura Gallegos,Male,India,Arabic,Product,106122,377-98-5145,55,34
6240,Jacob Thomas,Male,India,Arabic,Operations,91761,874-61-2619,40,19
6241,Kimberly Jones,Male,India,"Hindi, Mandarin",Human Resource,118809,549-25-4252,54,33
6242,Joshua Lopez,Female,USA,None,Administrative,79860,580-79-7833,49,28
6243,Ashley Stevens,Male,USA,Hindi,Administrative,114017,412-47-8171,27,6
6244,James Weber,Female,China,"Hindi, Arabic",Finance,101866,403-81-7587,28,7
6245,Mark Monroe,Female,Canada,None,Marketing,105022,257-05-4122,39,18
6246,Calvin Nguyen,Male,USA,Arabic,Product,87575,603-68-1333,60,39
6247,Sierra Allen,Female,USA,"Hindi, Spanish",Administrative,90855,044-68-7388,46,25
6248,Candice Blanchard,Male,USA,Mandarin,Operations,118368,704-01-2696,59,38
6249,Miguel Benjamin,Female,China,"French, Spanish",Operations,112153,824-44-1333,44,23
6250,Lisa Smith,Male,China,None,Operations,92254,115-32-4477,54,33
6251,Miss Alejandra Carter MD,Male,USA,"Arabic, French",Product,90718,226-20-3920,61,40
6252,Maria Torres,Female,USA,"Hindi, Mandarin",Product,99278,847-26-9630,28,7
6253,Antonio Bell,Male,Philippines,"Hindi, Mandarin",Product,54703,724-57-0366,28,7
6254,Tanya Ford,Female,USA,Spanish,Operations,58393,077-32-1586,27,6
6255,Anna Brown,Male,USA,"Arabic, French",Operations,142205,124-03-4534,35,14
6256,Monica Thompson,Female,USA,"Mandarin, Hindi",Marketing,55249,890-77-3046,40,19
6257,Anthony Quinn,Female,USA,"French, Spanish",Operations,84240,741-40-5665,61,40
6258,Rebecca Ross,Female,USA,Spanish,Product,80055,127-68-2046,42,21
6259,Cassandra Sanchez,Male,China,French,Product,53744,055-09-3922,54,33
6260,Molly Scott,Female,Philippines,"Hindi, Spanish",Product,97279,115-16-2533,36,15
6261,Shawn Johnson,Female,Canada,"French, Spanish",Product,60071,118-48-7302,63,42
6262,Craig Decker,Male,China,"Spanish, Mandarin",Administrative,97363,326-44-1930,57,36
6263,Levi Acosta,Female,USA,Hindi,Sales,139276,174-80-2607,33,12
6264,Natalie Gutierrez,Female,USA,None,Operations,87252,030-97-2620,65,44
6265,Christopher Jones,Male,USA,None,Finance,139160,729-51-0327,48,27
6266,Eric Morgan,Female,USA,None,Finance,94721,735-13-3250,30,9
6267,Michael Harrington,Male,China,None,Operations,72711,380-28-5003,35,14
6268,Kayla Huber,Male,USA,None,Operations,125059,398-15-1901,52,31
6269,Robin Rhodes,Female,Philippines,"Arabic, Mandarin",Operations,141547,304-19-0751,56,35
6270,Mr. Andrew Yoder,Female,USA,"Spanish, Hindi",Sales,108722,237-07-1288,32,11
6271,Phillip Chandler,Female,China,"Spanish, Hindi",Operations,115187,181-02-7550,32,11
6272,Richard Sanford,Male,Philippines,Mandarin,Legal,136540,773-34-9421,29,8
6273,Scott Pena,Female,USA,None,Marketing,125053,662-93-8991,30,9
6274,Ryan Dudley,Female,China,None,Operations,63926,842-09-5067,42,21
6275,Maria Perez MD,Female,USA,French,Marketing,130164,630-56-4315,32,11
6276,Micheal Duarte,Male,USA,"French, Arabic",Sales,65759,289-61-6208,57,36
6277,Matthew Norton,Male,India,Arabic,Product,115754,818-90-3812,64,43
6278,Clayton Barry,Male,USA,"Arabic, Mandarin",Product,54301,897-32-1961,32,11
6279,Zoe Perry,Male,India,French,Human Resource,54633,581-01-1389,40,19
6280,Derek Garcia,Female,South Korea,"Mandarin, Hindi",Operations,130837,121-43-3215,47,26
6281,Jared Henderson,Male,Philippines,None,Product,59987,210-76-9946,49,28
6282,Rachel Ayala,Male,USA,None,Human Resource,114518,074-31-9077,29,8
6283,Samantha Howe,Female,USA,None,Product,75449,431-65-0918,49,28
6284,Andrew Palmer,Male,USA,"Hindi, Arabic",Product,88617,095-25-1114,52,31
6285,Kevin Kelley,Male,USA,None,Operations,102290,884-92-1301,39,18
6286,Michelle Pope,Male,USA,None,Product,143983,613-99-1461,60,39
6287,Troy Contreras,Male,Philippines,French,Product,113393,504-18-3300,56,35
6288,Jeffrey Clark,Female,China,None,Human Resource,62918,808-40-3589,24,3
6289,Lindsey Smith,Female,USA,"French, Arabic",Legal,138383,790-01-9701,25,4
6290,Sara Jones,Male,USA,None,Operations,130556,830-51-6387,37,16
6291,Ethan Wilson,Female,USA,"Arabic, Mandarin",Product,106073,107-68-8157,51,30
6292,Julie Caldwell,Female,Philippines,"Hindi, Arabic",Operations,100619,123-69-6741,54,33
6293,Corey Howard,Female,USA,None,Administrative,58601,401-27-2556,59,38
6294,Ryan Salazar,Male,USA,Hindi,Operations,94560,427-66-7806,46,25
6295,Jasmine Barr,Female,South Korea,French,Human Resource,89491,659-59-6555,31,10
6296,Sydney Hays,Female,USA,"Hindi, Mandarin",Marketing,76183,737-77-7487,54,33
6297,Thomas Edwards,Female,USA,Spanish,Marketing,146629,296-79-9796,28,7
6298,Geoffrey Baker,Female,USA,"Mandarin, French",Human Resource,93696,459-72-2530,53,32
6299,Anna Cox,Male,USA,"Arabic, Hindi",Administrative,126018,315-59-0320,63,42
6300,Daniel Hill,Male,USA,"French, Hindi",Administrative,88218,878-41-7853,56,35
6301,Sandra Johnson,Male,China,None,Sales,60201,635-47-5758,57,36
6302,Aaron Morris,Female,USA,"Arabic, French",Operations,117933,201-50-4573,60,39
6303,Lindsay Richard,Male,India,Arabic,Sales,64050,865-65-1326,29,8
